ordinal,item,itemLabel,inception,inceptionPrecision,startTime,startTimePrecision,abolished,abolishedPrecision,endTime,endTimePrecision,replaces,replacesLabel,replacedBy,replacedByLabel,follows,followsLabel,followedBy,followedByLabel
,Q107831779,Quayle Government,2016-10-04,11,,,2021-10-12,11,,,,,Q108933944,Cannan Government,,,,
,Q108933944,Cannan Government,2021-10-12,11,,,,,,,Q107831779,Quayle Government,,,,,,
